date,t_c,td_c,hu,psl_hpa,ff,u,v,precip,n_obs
2017-10-01 06:00:00,13.28,10.98,86.0,1015.41,6.03,-0.0,6.03,0.0,10
2017-10-01 07:00:00,13.83,11.37,85.2,1015.34,6.61,0.49,6.567,0.0,10
2017-10-01 08:00:00,14.32,11.94,85.6,1015.3,6.77,1.073,6.676,0.0,10
2017-10-01 09:00:00,15.11,12.43,84.1,1015.3,7.03,1.221,6.923,0.0,10
2017-10-01 10:00:00,15.45,12.89,84.7,1015.24,6.51,1.13,6.411,0.0,10
2017-10-01 11:00:00,15.84,13.32,84.9,1014.95,6.4,1.009,6.312,0.0,10
2017-10-01 12:00:00,16.82,13.8,82.4,1014.67,5.96,2.145,5.513,0.0,10
2017-10-01 13:00:00,17.55,13.87,79.1,1014.51,6.93,3.359,6.051,0.0,10
2017-10-01 14:00:00,17.86,13.74,76.9,1014.26,6.56,2.883,5.866,0.0,10
2017-10-01 15:00:00,18.1,13.56,74.8,1013.67,5.8,2.544,5.171,0.0,10
2017-10-01 16:00:00,17.52,13.72,78.5,1013.61,5.12,0.728,5.056,0.0,10
2017-10-01 17:00:00,17.2,13.92,81.1,1013.72,5.05,1.054,4.909,0.0,10
2017-10-01 18:00:00,16.65,14.61,87.8,1013.43,5.13,1.244,4.957,0.0,10
2017-10-01 19:00:00,16.43,15.13,92.0,1012.92,4.96,0.868,4.852,0.0,10
2017-10-01 20:00:00,16.71,15.79,94.3,1012.65,5.71,2.154,5.272,0.0,10
2017-10-01 21:00:00,17.01,16.29,95.4,1012.2,5.87,2.489,5.291,0.2,10
2017-10-01 22:00:00,17.32,16.37,94.1,1011.77,7.73,5.196,5.638,0.0,10
2017-10-01 23:00:00,17.44,15.9,90.7,1011.58,8.59,6.477,5.625,0.0,10
2017-10-02 00:00:00,17.02,14.48,85.0,1011.3,10.56,8.879,5.66,0.0,10
2017-10-02 01:00:00,16.7,13.93,83.7,1011.66,9.7,8.467,4.706,0.0,10
2017-10-02 02:00:00,16.43,13.69,83.8,1011.38,10.76,9.955,4.015,0.0,10
2017-10-02 03:00:00,16.3,13.46,83.3,1011.88,10.59,9.951,3.622,0.0,10
2017-10-02 04:00:00,16.16,12.83,80.7,1012.23,8.61,8.365,1.923,0.0,10
2017-10-02 05:00:00,15.65,11.23,74.9,1012.46,7.8,7.604,1.642,0.0,10
2017-10-02 06:00:00,15.74,11.06,73.6,1012.96,7.83,7.711,1.36,0.0,10
2017-10-02 07:00:00,15.81,10.91,72.7,1013.25,7.7,7.54,1.307,0.0,10
2017-10-02 08:00:00,16.52,10.88,69.4,1013.58,8.9,8.765,1.545,0.0,10
2017-10-02 09:00:00,17.27,11.21,67.6,1013.9,9.39,9.179,1.779,0.0,10
2017-10-02 10:00:00,17.28,10.92,66.3,1014.15,9.71,9.619,1.045,0.0,10
2017-10-02 11:00:00,16.84,10.42,65.9,1014.25,8.93,8.74,1.555,0.0,10
2017-10-02 12:00:00,17.62,10.88,64.7,1013.77,9.26,8.697,3.062,0.0,10
2017-10-02 13:00:00,17.3,9.92,61.9,1013.72,11.98,11.525,3.101,0.0,10
2017-10-02 14:00:00,16.61,9.91,64.7,1013.95,11.03,10.523,3.181,0.0,10
2017-10-02 15:00:00,15.8,11.13,73.9,1014.26,9.05,8.774,2.088,0.2,10
2017-10-02 16:00:00,15.12,11.79,80.4,1014.7,7.56,7.138,2.459,0.2,10
2017-10-02 17:00:00,15.09,11.86,81.0,1014.83,7.11,6.782,2.056,0.4,10
2017-10-02 18:00:00,14.53,12.03,85.0,1014.88,6.84,6.59,1.732,1.0,10
2017-10-02 19:00:00,13.71,11.1,84.2,1015.41,7.53,7.477,0.603,1.6,10
2017-10-02 20:00:00,13.09,10.31,83.1,1015.63,6.86,6.767,1.063,0.2,10
2017-10-02 21:00:00,13.08,10.52,84.5,1015.48,5.63,5.552,0.889,0.2,10
2017-10-02 22:00:00,13.21,10.58,83.9,1015.49,6.41,6.372,0.203,0.0,10
2017-10-02 23:00:00,13.03,9.93,81.5,1015.77,7.74,7.146,-2.754,0.0,10
2017-10-03 00:00:00,12.67,9.2,79.5,1015.98,7.49,6.657,-3.378,0.0,10
2017-10-03 01:00:00,12.57,9.08,79.2,1016.33,7.34,6.203,-3.89,0.0,10
2017-10-03 02:00:00,12.38,8.91,79.3,1016.88,8.0,6.128,-5.142,0.0,10
2017-10-03 03:00:00,12.23,8.77,79.5,1017.38,7.75,5.937,-4.982,0.0,10
2017-10-03 04:00:00,11.97,8.45,78.9,1017.73,8.4,6.435,-5.399,0.0,10
2017-10-03 05:00:00,11.88,8.28,78.5,1018.51,7.9,5.951,-5.179,0.0,10
2017-10-03 06:00:00,11.89,8.13,77.7,1019.55,8.22,6.297,-5.284,0.0,10
2017-10-03 07:00:00,12.56,8.4,75.7,1020.38,7.58,5.807,-4.872,0.0,10
2017-10-03 08:00:00,13.4,8.82,73.7,1021.37,6.99,5.355,-4.493,0.0,10
2017-10-03 09:00:00,13.98,8.94,71.8,1022.48,7.35,5.846,-4.416,0.0,10
2017-10-03 10:00:00,14.72,8.98,68.5,1023.24,6.81,5.76,-3.602,0.0,10
2017-10-03 11:00:00,15.38,8.51,63.6,1023.65,6.25,4.849,-3.93,0.0,10
2017-10-03 12:00:00,15.76,8.42,61.7,1023.93,5.98,4.887,-3.407,0.0,10
2017-10-03 13:00:00,15.97,8.1,59.6,1024.08,4.94,4.372,-2.105,0.0,10
2017-10-03 14:00:00,16.21,8.1,58.7,1024.19,3.95,3.402,-1.748,0.0,10
2017-10-03 15:00:00,15.77,7.85,59.3,1024.17,4.22,4.182,0.023,0.0,10
2017-10-03 16:00:00,14.46,7.41,62.7,1024.55,4.0,3.884,0.759,0.0,10
2017-10-03 17:00:00,14.03,7.9,66.6,1025.05,3.17,2.653,1.716,0.0,10
2017-10-03 18:00:00,13.53,8.39,71.1,1025.27,2.59,1.746,1.87,0.0,10
2017-10-03 19:00:00,13.01,8.45,73.7,1025.33,2.66,1.556,2.146,0.0,10
2017-10-03 20:00:00,12.72,8.64,76.1,1025.3,2.46,1.671,1.794,0.0,10
2017-10-03 21:00:00,12.48,8.16,74.9,1025.14,2.26,1.572,1.536,0.0,10
2017-10-03 22:00:00,12.26,7.01,70.3,1025.37,2.83,2.765,-0.296,0.0,10
2017-10-03 23:00:00,11.98,7.3,73.1,1025.15,2.28,1.813,1.256,0.0,10
2017-10-04 00:00:00,12.18,7.24,71.8,1024.91,2.44,1.971,1.364,0.0,10
2017-10-04 01:00:00,12.36,7.66,73.0,1024.48,2.48,2.004,1.368,0.0,10
2017-10-04 02:00:00,11.72,7.34,74.6,1024.14,3.32,3.284,0.41,0.0,10
2017-10-04 03:00:00,11.83,7.11,72.9,1024.07,3.91,3.852,0.041,0.0,10
2017-10-04 04:00:00,11.956,5.711,65.667,1023.922,5.1,4.865,-1.473,0.0,9
2017-10-04 05:00:00,11.24,5.38,67.4,1023.85,4.27,4.148,-0.629,0.0,10
2017-10-04 06:00:00,11.07,6.34,72.8,1023.89,3.7,3.18,1.72,0.0,10
2017-10-04 07:00:00,11.68,6.76,71.9,1023.69,3.52,2.565,2.377,0.0,10
2017-10-04 08:00:00,13.14,7.28,67.6,1023.92,6.29,6.059,0.804,0.0,10
2017-10-04 09:00:00,14.06,7.72,65.6,1023.99,8.24,8.24,0.0,0.0,10
2017-10-04 10:00:00,14.47,8.01,65.2,1023.79,8.57,8.517,0.603,0.0,10
2017-10-04 11:00:00,14.79,8.36,65.4,1023.55,8.35,8.277,0.835,0.0,10
2017-10-04 12:00:00,15.18,8.74,65.4,1023.06,8.67,8.389,1.969,0.0,10
2017-10-04 13:00:00,15.51,8.96,64.9,1022.42,9.49,9.307,1.793,0.0,10
2017-10-04 14:00:00,15.24,9.32,67.9,1022.01,8.51,8.159,2.306,0.0,10
2017-10-04 15:00:00,15.08,9.48,69.2,1021.72,8.09,7.817,1.965,0.0,10
2017-10-04 16:00:00,14.77,9.31,69.7,1021.11,7.86,7.567,2.011,0.0,10
2017-10-04 17:00:00,14.58,9.26,70.4,1020.74,7.15,6.719,2.445,0.0,10
2017-10-04 18:00:00,14.56,9.1,69.7,1020.41,8.08,7.882,1.684,0.0,10
2017-10-04 19:00:00,14.56,9.14,69.9,1020.16,8.28,8.154,1.438,0.0,10
2017-10-04 20:00:00,14.65,9.49,71.2,1019.75,7.57,7.386,1.57,0.0,10
2017-10-04 21:00:00,14.66,9.62,71.8,1019.02,8.9,8.447,2.732,0.0,10
2017-10-04 22:00:00,14.67,9.85,72.9,1017.98,9.71,9.124,3.321,0.0,10
2017-10-04 23:00:00,14.64,10.18,74.7,1016.67,11.15,10.141,4.535,0.0,10
2017-10-05 00:00:00,14.65,10.79,77.7,1015.43,12.19,10.557,6.095,0.0,10
2017-10-05 01:00:00,14.78,11.22,79.2,1014.6,13.64,11.813,6.82,0.0,10
2017-10-05 02:00:00,14.84,11.52,80.4,1013.62,12.79,11.255,6.011,0.0,10
2017-10-05 03:00:00,15.12,12.1,82.4,1013.25,12.25,10.782,5.754,0.0,10
2017-10-05 04:00:00,15.31,12.67,84.3,1012.39,11.06,9.826,4.998,0.0,10
2017-10-05 05:00:00,15.68,13.39,86.1,1011.84,11.52,10.476,4.689,0.0,10
2017-10-05 06:00:00,16.08,13.9,87.0,1011.79,12.56,12.261,2.585,0.0,10
2017-10-05 07:00:00,16.45,13.71,83.8,1012.09,11.92,11.739,2.07,0.0,10
2017-10-05 08:00:00,16.66,13.56,82.0,1012.7,10.76,10.629,1.5,0.0,10
2017-10-05 09:00:00,15.18,11.83,80.5,1014.28,10.12,7.225,-6.336,0.8,10
2017-10-05 10:00:00,15.02,9.48,69.6,1015.71,10.09,5.64,-8.321,0.0,10
2017-10-05 11:00:00,14.96,8.48,65.3,1016.95,8.69,4.086,-7.647,0.0,10
2017-10-05 12:00:00,15.27,7.84,61.3,1017.53,7.54,3.061,-6.861,0.0,10
2017-10-05 13:00:00,15.64,7.33,57.7,1017.85,7.23,3.826,-6.113,0.0,10
2017-10-05 14:00:00,15.72,6.93,55.9,1018.26,6.81,3.979,-5.496,0.0,10
2017-10-05 15:00:00,15.65,6.81,55.7,1018.53,6.15,4.106,-4.558,0.0,10
2017-10-05 16:00:00,15.2,6.23,55.1,1018.9,6.48,4.964,-4.165,0.0,10
2017-10-05 17:00:00,14.01,6.18,59.3,1019.3,4.94,4.109,-2.711,0.0,10
2017-10-05 18:00:00,14.33,6.5,59.4,1019.63,6.2,4.938,-3.715,0.0,10
2017-10-05 19:00:00,14.26,6.37,59.1,1020.12,8.18,5.835,-5.689,0.0,10
2017-10-05 20:00:00,13.59,6.11,60.6,1020.61,8.18,5.258,-6.266,0.0,10
2017-10-05 21:00:00,13.05,6.34,63.8,1020.88,8.41,5.625,-6.223,0.0,10
2017-10-05 22:00:00,12.53,6.93,68.7,1021.06,8.21,5.277,-6.289,0.0,10
2017-10-05 23:00:00,12.27,7.35,71.9,1020.99,7.44,4.782,-5.699,0.0,10
2017-10-06 00:00:00,12.2,7.8,74.5,1021.27,8.02,5.53,-5.769,0.0,10
2017-10-06 01:00:00,11.88,8.04,77.3,1021.31,7.34,4.986,-5.355,0.0,10
2017-10-06 02:00:00,11.81,8.19,78.4,1021.35,7.38,5.457,-4.94,0.0,10
2017-10-06 03:00:00,11.71,7.89,77.4,1021.53,7.61,4.892,-5.83,0.0,10
2017-10-06 04:00:00,11.69,7.93,77.7,1021.79,7.73,4.408,-6.314,0.0,10
2017-10-06 05:00:00,11.67,7.93,77.8,1022.14,7.27,3.635,-6.296,0.0,10
2017-10-06 06:00:00,11.4,7.64,77.7,1022.57,7.26,4.124,-5.941,0.0,10
2017-10-06 07:00:00,11.86,7.38,74.1,1023.27,8.3,4.15,-7.188,0.0,10
2017-10-06 08:00:00,12.42,7.14,70.1,1024.01,8.21,3.843,-7.232,0.0,10
2017-10-06 09:00:00,13.02,7.76,70.4,1024.93,7.47,3.141,-6.746,0.0,10
2017-10-06 10:00:00,13.63,7.95,68.6,1025.58,7.43,3.356,-6.602,0.0,10
2017-10-06 11:00:00,13.74,7.88,67.7,1025.86,7.1,3.646,-6.055,0.0,10
2017-10-06 12:00:00,13.51,7.05,65.0,1026.09,6.37,3.09,-5.54,0.0,10
2017-10-06 13:00:00,13.47,6.29,61.9,1026.13,5.6,2.367,-5.052,0.0,10
2017-10-06 14:00:00,13.94,6.09,59.2,1026.35,5.08,2.559,-4.283,0.0,10
2017-10-06 15:00:00,13.56,5.74,59.2,1026.52,4.56,3.257,-3.148,0.0,10
2017-10-06 16:00:00,12.42,4.78,59.7,1026.51,3.5,2.569,-2.342,0.0,10
2017-10-06 17:00:00,10.95,4.81,65.9,1026.43,1.77,1.503,-0.799,0.0,10
2017-10-06 18:00:00,10.77,5.19,68.5,1026.6,2.05,1.307,1.506,0.0,10
2017-10-06 19:00:00,9.73,5.64,75.6,1026.68,2.06,1.222,1.628,0.0,10
2017-10-06 20:00:00,9.26,5.76,78.7,1026.64,1.77,1.241,1.252,0.0,10
2017-10-06 21:00:00,8.92,5.47,78.8,1026.72,1.7,1.096,1.279,0.0,10
2017-10-06 22:00:00,8.72,5.47,80.0,1026.27,1.96,1.092,1.595,0.0,10
2017-10-06 23:00:00,9.29,5.85,79.3,1025.57,2.58,1.615,1.974,0.0,10
2017-10-07 00:00:00,9.55,6.01,78.8,1025.05,2.95,1.475,2.555,0.0,10
2017-10-07 01:00:00,9.64,6.2,79.3,1024.38,2.78,1.341,2.43,0.0,10
2017-10-07 02:00:00,10.18,6.88,80.0,1023.46,2.96,1.324,2.627,0.0,10
2017-10-07 03:00:00,12.55,8.28,75.2,1022.74,4.48,3.698,2.416,0.0,10
2017-10-07 04:00:00,13.68,8.51,71.1,1022.14,6.75,6.142,2.74,0.0,10
2017-10-07 05:00:00,14.01,9.13,72.6,1021.37,7.03,6.088,3.515,0.0,10
2017-10-07 06:00:00,14.3,9.8,74.5,1020.6,8.18,7.499,3.201,0.0,10
2017-10-07 07:00:00,14.76,9.58,71.1,1019.97,9.26,8.426,3.758,0.0,10
2017-10-07 08:00:00,15.08,9.52,69.4,1019.65,9.71,9.124,3.321,0.0,10
2017-10-07 09:00:00,15.29,9.88,70.2,1019.04,9.53,8.955,3.259,0.0,10
2017-10-07 10:00:00,14.7,12.18,85.0,1018.47,10.44,9.444,4.356,0.0,10
2017-10-07 11:00:00,14.75,13.49,92.3,1017.79,9.91,9.083,3.881,0.0,10
2017-10-07 12:00:00,14.69,13.75,94.3,1017.01,9.73,9.143,3.328,0.2,10
2017-10-07 13:00:00,15.04,14.26,95.1,1016.16,9.4,8.959,2.744,1.0,10
2017-10-07 14:00:00,15.56,14.31,92.3,1015.25,9.93,9.649,2.211,0.0,10
2017-10-07 15:00:00,15.76,14.14,89.9,1014.49,9.03,8.856,1.704,0.0,10
2017-10-07 16:00:00,15.71,13.73,88.1,1014.1,8.14,8.016,1.413,0.0,10
2017-10-07 17:00:00,15.72,13.64,87.6,1014.37,7.89,7.77,1.37,0.0,10
2017-10-07 18:00:00,15.71,13.67,87.8,1014.54,7.11,7.088,0.248,0.0,10
